ds,yearly,yearly_lower,yearly_upper
2017-12-01,-0.1491413647922857,-0.1491413647922857,-0.1491413647922857
2018-01-01,0.3247367059997847,0.3247367059997847,0.3247367059997847
2018-02-01,0.8319145914839849,0.8319145914839849,0.8319145914839849
2018-03-01,1.6190828950200202,1.6190828950200202,1.6190828950200202
2018-04-01,0.7028450542744363,0.7028450542744363,0.7028450542744363
2018-05-01,0.3771905549658387,0.3771905549658387,0.3771905549658387
2018-06-01,0.2242738345339498,0.2242738345339498,0.2242738345339498
2018-07-01,-0.10955946633369193,-0.10955946633369193,-0.10955946633369193
2018-08-01,-0.17560966351383941,-0.17560966351383941,-0.17560966351383941
2018-09-01,-0.2540777333322441,-0.2540777333322441,-0.2540777333322441
2018-10-01,-0.2445410339521215,-0.2445410339521215,-0.2445410339521215
2018-11-01,-0.3395548025034814,-0.3395548025034814,-0.3395548025034814
2018-12-01,-0.13177495357800037,-0.13177495357800037,-0.13177495357800037
2019-01-01,0.18240295717615085,0.18240295717615085,0.18240295717615085
2019-02-01,0.5732329562900829,0.5732329562900829,0.5732329562900829
2019-03-01,1.9840050901805018,1.9840050901805018,1.9840050901805018
2019-04-01,0.7192110606446859,0.7192110606446859,0.7192110606446859
2019-05-01,0.32462820603835923,0.32462820603835923,0.32462820603835923
2019-06-01,0.14607669216174857,0.14607669216174857,0.14607669216174857
2019-07-01,-0.16691423585323006,-0.16691423585323006,-0.16691423585323006
2019-08-01,-0.1679027325632808,-0.1679027325632808,-0.1679027325632808
2019-09-01,-0.21791805260458103,-0.21791805260458103,-0.21791805260458103
2019-10-01,-0.16588226991901645,-0.16588226991901645,-0.16588226991901645
2019-11-01,-0.29953264547474084,-0.29953264547474084,-0.29953264547474084
2019-12-01,-0.11823360085604602,-0.11823360085604602,-0.11823360085604602
2020-01-01,0.03750151493653183,0.03750151493653183,0.03750151493653183
2020-02-01,0.32098880282087133,0.32098880282087133,0.32098880282087133
2020-03-01,0.8970867012454066,0.8970867012454066,0.8970867012454066
2020-04-01,0.6544471061718968,0.6544471061718968,0.6544471061718968
2020-05-01,0.4728516573310966,0.4728516573310966,0.4728516573310966
2020-06-01,0.37804138044736796,0.37804138044736796,0.37804138044736796
2020-07-01,0.010759246584712643,0.010759246584712643,0.010759246584712643
2020-08-01,-0.18328740953113448,-0.18328740953113448,-0.18328740953113448
2020-09-01,-0.3205985837983292,-0.3205985837983292,-0.3205985837983292
2020-10-01,-0.40235245083880117,-0.40235245083880117,-0.40235245083880117
2020-11-01,-0.4256582925334071,-0.4256582925334071,-0.4256582925334071
2020-12-01,-0.17035237538052386,-0.17035237538052386,-0.17035237538052386
2021-01-01,0.464268737767939,0.464268737767939,0.464268737767939
2021-02-01,1.0967616369408388,1.0967616369408388,1.0967616369408388
2021-03-01,1.256643609975351,1.256643609975351,1.256643609975351
2021-04-01,0.6812173977949132,0.6812173977949132,0.6812173977949132
2021-05-01,0.42662389402977025,0.42662389402977025,0.42662389402977025
2021-06-01,0.30164005853310066,0.30164005853310066,0.30164005853310066
2021-07-01,-0.05030121544149774,-0.05030121544149774,-0.05030121544149774
2021-08-01,-0.18073643126139777,-0.18073643126139777,-0.18073643126139777
2021-09-01,-0.2883270243832521,-0.2883270243832521,-0.2883270243832521
2021-10-01,-0.3234062617217515,-0.3234062617217515,-0.3234062617217515
2021-11-01,-0.3816246222196332,-0.3816246222196332,-0.3816246222196332
2021-12-01,-0.14914136479293028,-0.14914136479293028,-0.14914136479293028
2022-01-01,0.32473670599851806,0.32473670599851806,0.32473670599851806
2022-02-01,0.8319145914829938,0.8319145914829938,0.8319145914829938
2022-03-01,1.6190828950182445,1.6190828950182445,1.6190828950182445
2022-04-01,0.7028450542737915,0.7028450542737915,0.7028450542737915
2022-05-01,0.3771905549650926,0.3771905549650926,0.3771905549650926
2022-06-01,0.22427383453547406,0.22427383453547406,0.22427383453547406
2022-07-01,-0.10955946633347952,-0.10955946633347952,-0.10955946633347952
2022-08-01,-0.1756096635139893,-0.1756096635139893,-0.1756096635139893
2022-09-01,-0.2540777333309346,-0.2540777333309346,-0.2540777333309346
2022-10-01,-0.24454103395132734,-0.24454103395132734,-0.24454103395132734
2022-11-01,-0.3395548025033687,-0.3395548025033687,-0.3395548025033687
2022-12-01,-0.13177495357837435,-0.13177495357837435,-0.13177495357837435
2023-01-01,0.1824029571767651,0.1824029571767651,0.1824029571767651
2023-02-01,0.5732329562886944,0.5732329562886944,0.5732329562886944
2023-03-01,1.9840050901818937,1.9840050901818937,1.9840050901818937
2023-04-01,0.7192110606448197,0.7192110606448197,0.7192110606448197
2023-05-01,0.32462820603843695,0.32462820603843695,0.32462820603843695
2023-06-01,0.1460766921610673,0.1460766921610673,0.1460766921610673
2023-07-01,-0.1669142358524615,-0.1669142358524615,-0.1669142358524615
2023-08-01,-0.16790273256332183,-0.16790273256332183,-0.16790273256332183
2023-09-01,-0.21791805260461966,-0.21791805260461966,-0.21791805260461966
2023-10-01,-0.1658822699197518,-0.1658822699197518,-0.1658822699197518
2023-11-01,-0.29953264547608344,-0.29953264547608344,-0.29953264547608344
2023-12-01,-0.11823360085564644,-0.11823360085564644,-0.11823360085564644
2024-01-01,0.03750151493752802,0.03750151493752802,0.03750151493752802
2024-02-01,0.3209888028193484,0.3209888028193484,0.3209888028193484
2024-03-01,0.8970867012418149,0.8970867012418149,0.8970867012418149
2024-04-01,0.6544471061718463,0.6544471061718463,0.6544471061718463
2024-05-01,0.4728516573314294,0.4728516573314294,0.4728516573314294
2024-06-01,0.37804138044772656,0.37804138044772656,0.37804138044772656
2024-07-01,0.010759246584893689,0.010759246584893689,0.010759246584893689
2024-08-01,-0.18328740953131673,-0.18328740953131673,-0.18328740953131673
2024-09-01,-0.3205985837981031,-0.3205985837981031,-0.3205985837981031
2024-10-01,-0.4023524508394244,-0.4023524508394244,-0.4023524508394244
2024-11-01,-0.4256582925323617,-0.4256582925323617,-0.4256582925323617
2024-12-01,-0.17035237538134027,-0.17035237538134027,-0.17035237538134027
2025-01-01,0.4642687377685783,0.4642687377685783,0.4642687377685783
2025-02-01,1.09676163694032,1.09676163694032,1.09676163694032
2025-03-01,1.2566436099771618,1.2566436099771618,1.2566436099771618
2025-04-01,0.6812173977958548,0.6812173977958548,0.6812173977958548
2025-05-01,0.4266238940290218,0.4266238940290218,0.4266238940290218
2025-06-01,0.30164005853427195,0.30164005853427195,0.30164005853427195
2025-07-01,-0.050301215441974724,-0.050301215441974724,-0.050301215441974724
2025-08-01,-0.180736431261664,-0.180736431261664,-0.180736431261664
2025-09-01,-0.2883270243842359,-0.2883270243842359,-0.2883270243842359
2025-10-01,-0.323406261721973,-0.323406261721973,-0.323406261721973
2025-11-01,-0.3816246222207154,-0.3816246222207154,-0.3816246222207154
2025-12-01,-0.1491413647929184,-0.1491413647929184,-0.1491413647929184
2026-01-01,0.3247367060005465,0.3247367060005465,0.3247367060005465
2026-02-01,0.8319145914842532,0.8319145914842532,0.8319145914842532
2026-03-01,1.6190828950196336,1.6190828950196336,1.6190828950196336
2026-04-01,0.7028450542747255,0.7028450542747255,0.7028450542747255
2026-05-01,0.3771905549652673,0.3771905549652673,0.3771905549652673
2026-06-01,0.22427383453496488,0.22427383453496488,0.22427383453496488
2026-07-01,-0.10955946633224006,-0.10955946633224006,-0.10955946633224006
2026-08-01,-0.17560966351408386,-0.17560966351408386,-0.17560966351408386
2026-09-01,-0.25407773333199335,-0.25407773333199335,-0.25407773333199335
2026-10-01,-0.24454103395291737,-0.24454103395291737,-0.24454103395291737
2026-11-01,-0.33955480250373893,-0.33955480250373893,-0.33955480250373893
2026-12-01,-0.13177495357888774,-0.13177495357888774,-0.13177495357888774
2027-01-01,0.1824029571762354,0.1824029571762354,0.1824029571762354
2027-02-01,0.573232956291736,0.573232956291736,0.573232956291736
2027-03-01,1.9840050901856925,1.9840050901856925,1.9840050901856925
2027-04-01,0.7192110606443476,0.7192110606443476,0.7192110606443476
